"","UserID","First_TransDate_Ca","Total_Stakes_Ca","Max_Stakes_Ca","Mean_Stakes_Ca","Total_Winnings_Ca","Max_Winnings_Ca","Mean_Winnings_Ca","Total_Bets_Ca","Length_Play_Ca","LastDay_Ca","No_Days_Played_Ca","No_Months_Played_Ca","Most_Played_Month_Ca","MostPlayed_Day_Ca","Stakes_Last_Day_Ca","Winnings_Last_Day_Ca","Bets_Last_Day_Ca","Profit_Ca"
"3462",1368396,2005-02-18,2328.2,2328.25,2328.2,2184.2,2184.25,2184.2,169,0,2005-02-18,1,1,"2","Friday",2328.25,2184.25,169,144
"3463",1368407,2005-03-28,116.5,116.5,116.5,109,109,109,97,0,2005-03-28,1,1,"3","Monday",116.5,109,97,7.5
"3464",1368466,2005-02-21,171.8,171.75,171.8,146,146,146,172,0,2005-02-21,1,1,"2","Monday",171.75,146,172,25.8
"3465",1368475,2005-06-28,1499.7,833.5,136.3,1300.8,713,118.2,79,55,2005-08-22,9,3,"6","Monday",21,0,1,198.9
"3466",1368496,2005-03-01,2,2,2,1,1,1,2,0,2005-03-01,1,1,"3","Tuesday",2,1,2,1
"3467",1368497,2005-02-18,133008.6,9222.23,2375.2,128699.8,9085.88,2298.2,32365,214,2005-09-20,56,8,"3","Monday",645.5,446.25,163,4308.8
"3468",1368501,2005-09-06,0,0,0,0,0,0,21,1,2005-09-07,2,1,"9","Tuesday",0,0,10,0
"3469",1368505,2005-02-19,22223,4226,1058.2,22405.5,4380,1066.9,2536,61,2005-04-21,21,3,"3","Thursday",880,830,85,-182.5
"3470",1368509,2005-02-20,1.5,1.5,1.5,0.5,0.5,0.5,1,0,2005-02-20,1,1,"2","Sunday",1.5,0.5,1,1
"3471",1368512,2005-03-13,61.5,41,20.5,48.5,36,16.2,27,3,2005-03-16,3,1,"3","Sunday",5,0,1,13
"3472",1368550,2005-02-27,29,19.75,9.7,17,14.75,5.7,49,19,2005-03-18,3,2,"3","Sunday",4,1,12,12
"3473",1368572,2005-02-20,796,771,398,784,771.5,392,316,29,2005-03-21,2,2,"2","Monday",25,12.5,11,12
"3474",1368575,2005-02-18,135.5,135.5,135.5,110.5,110.5,110.5,110,0,2005-02-18,1,1,"2","Friday",135.5,110.5,110,25
"3475",1368576,2005-02-25,74,24,12.3,63,31,10.5,29,205,2005-09-18,6,3,"9","Friday",12,4,3,11
"3476",1368591,2005-02-18,26682,7598,2223.5,27046.8,8800.25,2253.9,267,125,2005-06-23,12,5,"2","Saturday",1040,850,34,-364.799999999999
"3477",1368617,2005-02-19,2815.5,362.5,108.3,2666.2,369.5,102.5,1958,113,2005-06-12,25,3,"3","Sunday",2.25,1,6,149.3
"3478",1368640,2005-03-08,1307,604,186.7,1175.5,559,167.9,693,13,2005-03-21,7,1,"3","Monday",105,72,14,131.5
"3479",1368717,2005-02-18,58135.6,19457.26,2004.7,56549.4,18832.21,1950,26994,224,2005-09-30,27,4,"3","Friday",4217.79,4400.74,1469,1586.2
"3480",1368746,2005-02-18,198,198,99,160,160,80,95,124,2005-06-22,2,2,"2","Friday",0,0,0,38
"3481",1368777,2005-05-15,29,23,14.5,20,20,10,3,120,2005-09-12,2,2,"5","Monday",6,0,1,9
"3482",1368794,2005-03-15,10,10,10,4,4,4,10,0,2005-03-15,1,1,"3","Tuesday",10,4,10,6
"3483",1368831,2005-02-28,771,231.4,48.2,719.4,211.4,45,98,51,2005-04-20,16,3,"3","Monday",0,0,4,51.6
"3484",1368838,2005-07-19,83.5,83.45,83.5,53.5,53.5,53.5,135,0,2005-07-19,1,1,"7","Tuesday",83.45,53.5,135,30
"3485",1368849,2005-02-19,48,26,24,46,29,23,126,1,2005-02-20,2,1,"2","Saturday",26,29,104,2
"3486",1368869,2005-04-08,3652,393.5,110.7,3444.5,303.5,104.4,680,173,2005-09-28,33,6,"7","Friday",52.5,38.5,15,207.5
"3487",1368904,2005-05-25,8805,2015,517.9,8652.5,1985,509,859,128,2005-09-30,17,5,"7","Friday",365,295,27,152.5
"3488",1368911,2005-03-01,9607.5,1354,331.3,9347,1389.5,322.3,6580,98,2005-06-07,27,4,"5","Monday",207,142,145,260.5
"3489",1368922,2005-02-20,2428.8,1185.75,202.4,2353.2,1166.75,196.1,623,193,2005-09-01,12,6,"2","Monday",134,0,7,75.6000000000004
"3490",1368924,2005-06-15,97.2,97.25,97.2,112.2,112.25,112.2,40,0,2005-06-15,1,1,"6","Wednesday",97.25,112.25,40,-15
"3491",1368956,2005-03-21,248,151,82.7,69,54,23,40,139,2005-08-07,3,3,"3","Monday",3,0,1,179
"3492",1368981,2005-02-20,1271.5,1271.5,1271.5,1172,1172,1172,247,0,2005-02-20,1,1,"2","Sunday",1271.5,1172,247,99.5
"3493",1369001,2005-02-26,572,572,572,485,485,485,69,0,2005-02-26,1,1,"2","Saturday",572,485,69,87
"3494",1369024,2005-03-30,24,24,24,0,0,0,6,0,2005-03-30,1,1,"3","Wednesday",24,0,6,24
"3495",1369037,2005-02-18,192,192,192,201,201,201,3,0,2005-02-18,1,1,"2","Friday",192,201,3,-9
"3496",1369045,2005-07-14,19152.5,6447.5,2394.1,18275.2,6197.75,2284.4,1892,49,2005-09-01,8,3,"7","Friday",2307.5,2217.75,274,877.299999999999
"3497",1369064,2005-02-27,158,114,31.6,229,168,45.8,10,7,2005-03-06,5,2,"3","Sunday",4,9,1,-71
"3498",1369066,2005-03-12,336.5,205,67.3,267,145,53.4,23,167,2005-08-26,5,4,"6","Friday",205,145,6,69.5
"3499",1369069,2005-07-03,3.5,3.5,3.5,0.5,0.5,0.5,14,0,2005-07-03,1,1,"7","Sunday",3.5,0.5,14,3
"3500",1369076,2005-04-16,25459.4,5029.25,795.6,24168.8,4999.45,755.3,3890,139,2005-09-02,24,6,"5","Saturday",1233,1063,6,1290.6
"3501",1369086,2005-02-20,1497.1,506,213.9,1416.6,556.5,202.4,249,144,2005-07-14,7,5,"5","Thursday",292.88,262.38,154,80.5
"3502",1369088,2005-02-18,3883.8,740.8966,298.8,3898.6,764.8,299.9,66,222,2005-09-28,13,4,"2","Sunday",670,564.5,3,-14.7999999999997
"3503",1369103,2005-02-21,7905,2658,878.3,6861,1908,762.3,262,17,2005-03-10,9,2,"2","Monday",618,850,19,1044
"3504",1369115,2005-05-25,1320.5,1161,220.1,1264.5,1139.5,210.8,342,128,2005-09-30,6,2,"9","Friday",45,40,5,56
"3505",1369117,2005-09-28,45,45,45,31,31,31,16,0,2005-09-28,1,1,"9","Wednesday",45,31,16,14
"3506",1369118,2005-02-18,1513,1513,1513,1196.9,1196.9008,1196.9,6,0,2005-02-18,1,1,"2","Friday",1513,1196.9008,6,316.1
"3507",1369136,2005-05-03,112177.9,31887,8012.7,107358.9,31362,7668.5,18535,24,2005-05-27,14,1,"5","Friday",2.25,1.18,16,4819
"3508",1369143,2005-02-18,2119.7,331,151.4,2070.8,365.5,147.9,959,224,2005-09-30,14,3,"2","Friday",28.5,21.5,10,48.8999999999996
"3509",1369157,2005-03-20,987.5,580,246.9,817,415.5,204.2,452,9,2005-03-29,4,1,"3","Monday",580,415.5,183,170.5
"3510",1369166,2005-09-07,444.5,179,49.4,403.5,127.5,44.8,35,22,2005-09-29,9,1,"9","Thursday",21,0,2,41
"3511",1369168,2005-08-19,1729,1694,864.5,1632,1610,816,201,1,2005-08-20,2,1,"8","Friday",35,22,18,97
"3512",1369171,2005-03-10,219.2,100,54.8,164.8,90,41.2,158,44,2005-04-23,4,2,"4","Friday",3.25,1.25,2,54.4
"3513",1369179,2005-02-19,1528.5,1508.5,764.2,1461.5,1431.5,730.8,247,1,2005-02-20,2,1,"2","Saturday",1508.5,1431.5,243,67
"3514",1369180,2005-02-19,864.5,566.5,432.2,764.5,516.5,382.2,231,3,2005-02-22,2,1,"2","Saturday",298,248,112,100
"3515",1369194,2005-02-19,11757,5882,2939.2,9990,4850,2497.5,114,2,2005-02-21,3,1,"2","Saturday",1230,530,38,1767
"3516",1369197,2005-02-21,28,18,14,23.5,13.5,11.8,20,3,2005-02-24,2,1,"2","Monday",18,13.5,18,4.5
"3517",1369199,2005-03-10,159,96.5,79.5,141,93.5,70.5,148,52,2005-05-01,2,2,"3","Sunday",62.5,47.5,68,18
"3518",1369207,2005-02-19,3408,1698,852,3058,1459,764.5,281,4,2005-02-23,4,1,"2","Monday",922,751,54,350
"3519",1369228,2005-02-18,287.8,202.75,95.9,241.2,182.75,80.4,421,70,2005-04-29,3,3,"2","Friday",202.75,182.75,151,46.6
"3520",1369245,2005-08-20,13335.5,4275.25,2222.6,12696.5,4916.25,2116.1,4113,41,2005-09-30,6,2,"8","Saturday",727.25,566.25,452,639
"3521",1369249,2005-02-25,150,134,75,135,123.5,67.5,150,1,2005-02-26,2,1,"2","Friday",134,123.5,134,15
"3522",1369259,2005-02-22,1,1,1,0,0,0,1,0,2005-02-22,1,1,"2","Tuesday",1,0,1,1
"3523",1369261,2005-02-18,34134.5,5041,509.5,32712.5,4788.5,488.2,11226,223,2005-09-29,67,8,"6","Monday",183,169.5,73,1422
"3524",1369282,2005-06-30,220.5,220.5,220.5,166.5,166.5,166.5,67,0,2005-06-30,1,1,"6","Thursday",220.5,166.5,67,54
"3525",1369285,2005-02-21,51,34,25.5,30.5,27.5,15.2,49,4,2005-02-25,2,1,"2","Friday",17,3,15,20.5
"3526",1369326,2005-04-22,60.8,57.25,30.4,45,41.75,22.5,203,53,2005-06-14,2,2,"4","Friday",57.25,41.75,191,15.8
"3527",1369327,2005-02-18,325,325,325,280,280,280,1,0,2005-02-18,1,1,"2","Friday",325,280,1,45
"3528",1369334,2005-02-18,2640.2,680.75,293.4,2562.3,721.75,284.7,1894,165,2005-08-02,9,5,"2","Saturday",5,0,4,77.8999999999996
"3529",1369355,2005-02-21,7064.2,1052,371.8,6505.8,913,342.4,1646,120,2005-06-21,19,4,"6","Monday",106,55,34,558.4
"3530",1369362,2005-04-26,515.5,515.5,515.5,445.8,445.75,445.8,127,0,2005-04-26,1,1,"4","Tuesday",515.5,445.75,127,69.7
"3531",1369368,2005-08-09,74,25,12.3,58.5,22.5,9.8,52,25,2005-09-03,6,2,"8","Tuesday",2,2.5,2,15.5
"3532",1369382,2005-03-04,1748,1187.5,174.8,1607.5,1093.5,160.8,523,35,2005-04-08,10,2,"3","Friday",69,39,18,140.5
"3533",1369383,2005-02-24,3816,2235,545.1,3533,2191.5,504.7,47,37,2005-04-02,6,3,"2","Thursday",533,484.5,6,283
"3534",1369399,2005-02-22,1,1,0.2,1,1,0.2,4,120,2005-06-22,4,2,"2","Wednesday",0,0,0,0
"3535",1369404,2005-03-16,998,998,998,944,944,944,775,0,2005-03-16,1,1,"3","Wednesday",998,944,775,54
"3536",1369421,2005-02-19,2287,1622,1143.5,2131.5,1510,1065.8,1717,12,2005-03-03,2,2,"2","Saturday",1622,1510,1038,155.5
"3537",1369432,2005-02-19,24420,14343,4070,23453,14662,3908.8,857,123,2005-06-22,6,3,"4","Saturday",0,0,0,967
"3538",1369446,2005-02-19,1187.2,444.5,237.4,1030.9,404.75,206.2,27,71,2005-05-01,5,4,"3","Saturday",125,90,1,156.3
"3539",1369460,2005-02-18,1028.2,267.75,93.5,925,282.5,84.1,28,131,2005-06-29,11,3,"3","Saturday",95,75,1,103.2
"3540",1369524,2005-08-16,6603.4,5004.89,1650.9,6044.3,4685.15,1511.1,5621,3,2005-08-19,4,1,"8","Friday",179.55,179.85,399,559.099999999999
"3541",1369544,2005-03-14,4,4,4,4,4,4,4,0,2005-03-14,1,1,"3","Monday",4,4,4,0
"3542",1369560,2005-03-16,144.5,136,48.2,111.2,109.25,37.1,8,184,2005-09-16,3,2,"3","Friday",136,109.25,4,33.3
"3543",1369563,2005-02-18,310.5,310.5,310.5,328,328,328,5,0,2005-02-18,1,1,"2","Friday",310.5,328,5,-17.5
"3544",1369587,2005-04-08,1784,1175,446,1600.5,1101.5,400.1,15,149,2005-09-04,4,3,"4","Friday",568,465.5,6,183.5
"3545",1369590,2005-02-19,1153.5,366.5,64.1,1007.5,331,56,116,220,2005-09-27,18,4,"2","Thursday",25,28.5,23,146
"3546",1369600,2005-07-27,50,35,25,25,25,12.5,6,5,2005-08-01,2,2,"7","Monday",35,0,3,25
"3547",1369618,2005-02-23,17,17,17,8,8,8,13,0,2005-02-23,1,1,"2","Wednesday",17,8,13,9
"3548",1369637,2005-08-18,30.5,30.5,30.5,20.5,20.5,20.5,196,0,2005-08-18,1,1,"8","Thursday",30.5,20.5,196,10
"3549",1369641,2005-02-18,4062,2650,677,3927,2700,654.5,154,19,2005-03-09,6,2,"2","Friday",50,0,1,135
"3550",1369646,2005-02-18,1219.7,488.45,406.6,1097.7,478.17,365.9,728,224,2005-09-30,3,2,"2","Friday",386.58,364.91,402,122
"3551",1369654,2005-04-01,115.5,115.5,115.5,95.5,95.5,95.5,74,0,2005-04-01,1,1,"4","Friday",115.5,95.5,74,20
"3552",1369664,2005-02-18,21.5,21.5,21.5,35.5,35.5,35.5,10,0,2005-02-18,1,1,"2","Friday",21.5,35.5,10,-14
"3553",1369668,2005-02-18,1001.5,192,55.6,908.5,175.5,50.5,634,152,2005-07-20,18,6,"3","Wednesday",24,15,15,93
"3554",1369700,2005-03-10,1291,935,430.3,1258,780,419.3,24,2,2005-03-12,3,1,"3","Friday",935,780,11,33
"3555",1369723,2005-09-21,11,11,11,13.5,13.5,13.5,11,0,2005-09-21,1,1,"9","Wednesday",11,13.5,11,-2.5
"3556",1369724,2005-03-16,16112.6,5083.8,805.6,14882.8,4898.1,744.1,19010,184,2005-09-16,20,5,"9","Thursday",1582.77,1382.79,1407,1229.8
"3557",1369749,2005-06-13,260,54,16.2,321,90,20.1,34,109,2005-09-30,13,3,"7","Monday",6,6,1,-61
"3558",1369752,2005-02-18,12956.8,4268,446.8,12678.5,3477,437.2,200,215,2005-09-21,29,5,"3","Monday",3,4,1,278.299999999999
"3559",1369763,2005-02-18,46535.8,8834,1257.7,43885.7,6922,1186.1,5743,150,2005-07-18,37,4,"3","Monday",42,48,1,2650.10000000001
"3560",1369780,2005-04-18,0,0,0,0,0,0,1,0,2005-04-18,1,1,"4","Monday",0,0,1,0
"3561",1369805,2005-03-30,3983,1718,663.8,3486,1646,581,301,62,2005-05-31,6,3,"5","Tuesday",263,135,21,497
"3562",1369806,2005-09-28,79.4,39.39,26.5,80.7,40.64,26.9,536,2,2005-09-30,3,1,"9","Friday",36.91,38.85,228,-1.3
"3563",1369811,2005-02-19,124980,61930,20830,125487,62697.5,20914.5,3012,17,2005-03-08,6,2,"3","Friday",18662,17162.5,657,-507
"3564",1369815,2005-02-19,4712.8,3918.5,2356.4,3918.6,3369.75,1959.3,2703,9,2005-02-28,2,1,"2","Monday",794.25,548.8,555,794.2
"3565",1369842,2005-02-19,8696.8,1914,263.5,8414.8,1811,255,352,111,2005-06-10,32,5,"4","Tuesday",91.75,69.75,40,282
"3566",1369884,2005-02-19,818.8,155.1,74.4,584.7,124.15,53.2,1523,222,2005-09-29,9,4,"9","Tuesday",82.03,44.22,116,234.1
"3567",1369908,2005-02-19,387.5,222,96.9,406.5,228.5,101.6,212,5,2005-02-24,4,1,"2","Saturday",56,43.5,25,-19
"3568",1369944,2005-02-20,14979,8178,2496.5,13897.5,7810,2316.3,1118,144,2005-07-14,6,4,"2","Thursday",4.52,3.52,14,1081.5
"3569",1369946,2005-02-20,122,122,122,102,102,102,23,0,2005-02-20,1,1,"2","Sunday",122,102,23,20
"3570",1369949,2005-02-26,148,58,29.6,125,59.5,25,140,101,2005-06-07,5,3,"2","Monday",6,2,6,23
"3571",1370003,2005-02-21,4544,1733.5,568,4671.5,1792.25,583.9,56,15,2005-03-08,7,2,"2","Monday",1458,1508,2,-127.5
"3572",1370009,2005-05-05,7932.6,2866.0023,90.1,7068.8,2543,80.3,531,137,2005-09-19,87,5,"7","Sunday",205,279,3,863.8
"3573",1370040,2005-09-25,336.5,155.5,84.1,274.5,102.5,68.6,245,5,2005-09-30,4,1,"9","Friday",75.5,74.5,84,62
"3574",1370078,2005-03-16,1282.7,413.15,256.5,1617.3,984.85,323.5,324,64,2005-05-19,5,2,"5","Wednesday",190,134,43,-334.6
"3575",1370092,2005-03-07,2086.5,2016.5,1043.2,2377,2337,1188.5,282,9,2005-03-16,2,1,"3","Monday",70,40,14,-290.5
"3576",1370116,2005-02-19,6509.2,1407.75,271.2,5468.7,1060.75,227.9,3975,49,2005-04-09,19,3,"3","Saturday",83.25,57.75,67,1040.5
"3577",1370122,2005-02-19,27049.7,5652.71,1082,26673.7,5627.71,1066.9,810,155,2005-07-24,25,6,"3","Sunday",1316,1116,34,376
"3578",1370125,2005-03-02,193,167,96.5,153,138,76.5,23,1,2005-03-03,2,1,"3","Thursday",26,15,5,40
"3579",1370133,2005-02-22,159722,22365,7986.1,153700.5,21868,7685,2714,190,2005-08-31,20,6,"8","Saturday",22365,21868,730,6021.5
"3580",1370176,2005-08-19,64.5,64.5,64.5,54.5,54.5,54.5,57,0,2005-08-19,1,1,"8","Friday",64.5,54.5,57,10
"3581",1370178,2005-03-04,144.5,135.5,72.2,125,121,62.5,146,57,2005-04-30,2,2,"3","Friday",9,4,9,19.5
"3582",1370188,2005-02-19,11524.2,4653,1047.7,11303.2,4505,1027.6,821,31,2005-03-22,10,2,"3","Tuesday",146,96,12,221
"3583",1370200,2005-03-22,937,540.5,468.5,916,548.5,458,880,1,2005-03-23,2,1,"3","Tuesday",396.5,367.5,379,21
"3584",1370219,2005-05-13,21648.6,3118.5,1202.7,21301.8,3068.5,1183.4,135,108,2005-08-29,18,4,"7","Wednesday",2413,2110,28,346.799999999999
"3585",1370228,2005-02-21,51,51,51,37.5,37.5,37.5,81,0,2005-02-21,1,1,"2","Monday",51,37.5,81,13.5
"3586",1370245,2005-02-19,75.8,52.25,37.9,61,39.5,30.5,51,1,2005-02-20,2,1,"2","Saturday",52.25,39.5,27,14.8
"3587",1370251,2005-03-07,45,27,22.5,37.5,29,18.8,26,7,2005-03-14,2,1,"3","Monday",18,8.5,13,7.5
"3588",1370272,2005-04-09,7.8,7.75,7.8,3.8,3.75,3.8,3,0,2005-04-09,1,1,"4","Saturday",7.75,3.75,3,4
"3589",1370281,2005-07-08,1248,1063,416,1187,1041.5,395.7,10,7,2005-07-15,3,1,"7","Friday",1063,1041.5,5,61
"3590",1370292,2005-04-06,32806.1,5962,546.8,32123.5,5052,535.4,4461,106,2005-07-21,47,4,"6","Sunday",105,61,1,682.599999999999
"3591",1370321,2005-02-20,316,124,52.7,261.5,92.5,43.6,128,21,2005-03-13,6,2,"2","Sunday",7,2,5,54.5
"3592",1370345,2005-03-21,137,104,68.5,84,84,42,6,112,2005-07-11,2,2,"3","Monday",104,84,2,53
"3593",1370368,2005-02-19,6845,1383,402.6,6248.5,1388,367.6,3386,41,2005-04-01,17,3,"3","Thursday",350,327.5,222,596.5
"3594",1370371,2005-02-19,41661.7,35456.25,8332.3,39686.9,34467.5,7937.4,1736,58,2005-04-18,5,2,"2","Monday",456.5,326.5,139,1974.8
"3595",1370400,2005-09-12,33230.5,4782,2769.2,32614.1,4819,2717.8,162,18,2005-09-30,12,1,"9","Wednesday",3412.5,3208.575,18,616.400000000001
"3596",1370413,2005-02-24,36,36,36,30,30,30,7,0,2005-02-24,1,1,"2","Thursday",36,30,7,6
"3597",1370432,2005-02-19,54,25,18,49,26,16.3,54,8,2005-02-27,3,1,"2","Sunday",6,4,6,5
"3598",1370448,2005-06-17,998,691,499,1125.5,884,562.8,176,1,2005-06-18,2,1,"6","Friday",307,241.5,65,-127.5
"3599",1370465,2005-02-20,87.2,77.25,43.6,76.2,76.25,38.1,10,0,2005-02-20,1,1,"2","Sunday",87.25,76.25,10,11
"3600",1370471,2005-06-23,23,23,23,26,26,26,15,0,2005-06-23,1,1,"6","Thursday",23,26,15,-3
"3601",1370475,2005-02-20,33592.1,10280.6,4199,31020.1,9471.25,3877.5,5178,221,2005-09-29,8,2,"2","Thursday",5782.73,5182.93,991,2572
"3602",1370526,2005-04-10,0,0,0,0,0,0,1,0,2005-04-10,1,1,"4","Sunday",0,0,1,0
"3603",1370543,2005-02-19,14.2,12,4.8,6.2,6,2.1,9,43,2005-04-03,3,3,"2","Friday",0,0,5,8
"3604",1370548,2005-03-06,776.2,190,70.6,721.7,180.6,65.6,575,99,2005-06-13,11,3,"6","Sunday",13,9.9,9,54.5
"3605",1370556,2005-03-26,9,9,9,4.5,4.5,4.5,10,0,2005-03-26,1,1,"3","Saturday",9,4.5,10,4.5
"3606",1370558,2005-02-20,13293.5,5532,1661.7,12781,5436.5,1597.6,2340,23,2005-03-15,8,2,"2","Tuesday",1,0,1,512.5
"3607",1370597,2005-02-19,27.2,27.25,27.2,0,0,0,6,0,2005-02-19,1,1,"2","Saturday",27.25,0,6,27.2
"3608",1370635,2005-02-19,10835.5,6752,2708.9,9664,6303,2416,634,93,2005-05-23,4,2,"2","Saturday",2304,1959.5,158,1171.5
"3609",1370651,2005-06-01,107,107,107,90,90,90,10,0,2005-06-01,1,1,"6","Wednesday",107,90,10,17
"3610",1370680,2005-03-08,92.9,59.36,46.4,22.9,13.88,11.4,92,43,2005-04-20,2,2,"3","Tuesday",59.36,9,46,70
"3611",1370686,2005-02-22,9587,6803,1917.4,9304.5,6493,1860.9,2115,200,2005-09-10,5,2,"9","Friday",70,35,5,282.5
"3612",1370694,2005-02-22,3145,1202,629,2748,1132.5,549.6,427,22,2005-03-16,5,2,"2","Friday",1202,1132.5,167,397
"3613",1370717,2005-02-23,125,65,31.2,110,50,27.5,28,134,2005-07-07,4,3,"3","Thursday",20,10,4,15
"3614",1370725,2005-02-23,35.4,27.35,17.7,22.4,17.35,11.2,15,177,2005-08-19,2,2,"2","Friday",27.35,17.35,7,13
"3615",1370731,2005-02-19,371.5,102,92.9,305,90,76.2,319,21,2005-03-12,4,2,"2","Saturday",96.5,77,101,66.5
"3616",1370734,2005-03-12,1928.5,806.5,385.7,1831,772,366.2,3972,102,2005-06-22,5,3,"3","Saturday",0,0,0,97.5
"3617",1370735,2005-02-24,1186,1000.5,197.7,1098.8,950.75,183.1,54,188,2005-08-31,6,3,"4","Sunday",17.5,11,2,87.2
"3618",1370755,2005-02-19,43095,6643.5,633.8,41414.5,6070,609,15386,223,2005-09-30,68,8,"5","Saturday",392.5,383.5,212,1680.5
"3619",1370761,2005-03-13,94,94,94,68,68,68,12,0,2005-03-13,1,1,"3","Sunday",94,68,12,26
"3620",1370778,2005-03-21,153,152.97,153,103,103.05,103,152,0,2005-03-21,1,1,"3","Monday",152.97,103.05,152,50
"3621",1370779,2005-02-19,24.5,24.5,24.5,9.5,9.5,9.5,35,0,2005-02-19,1,1,"2","Saturday",24.5,9.5,35,15
"3622",1370782,2005-02-19,10.5,10.5,10.5,9,9,9,9,0,2005-02-19,1,1,"2","Saturday",10.5,9,9,1.5
"3623",1370791,2005-02-19,1798,674.66,179.8,1653.8,701.37,165.4,2175,218,2005-09-25,10,3,"3","Saturday",168,129.3,116,144.2
"3624",1370800,2005-04-25,4778,2090.5,597.2,4187.5,1833.5,523.4,644,138,2005-09-10,8,3,"4","Monday",54,38,11,590.5
"3625",1370814,2005-02-19,0,0,0,0,0,0,1,0,2005-02-19,1,1,"2","Saturday",0,0,1,0
"3626",1370827,2005-02-22,434.2,62,36.2,449.2,64,37.4,551,71,2005-05-04,12,4,"4","Tuesday",45,36.5,51,-15
"3627",1370836,2005-02-21,489,419,163,466,339,155.3,127,216,2005-09-25,3,2,"2","Monday",1,0,1,23
"3628",1370898,2005-07-14,60,60,60,30,30,30,37,0,2005-07-14,1,1,"7","Thursday",60,30,37,30
"3629",1370903,2005-04-12,120.7,113.4,60.3,67.2,63.95,33.6,333,86,2005-07-07,2,2,"4","Thursday",113.4,63.95,306,53.5
"3630",1370908,2005-06-04,3465,823,288.8,3554,793,296.2,1641,118,2005-09-30,12,4,"9","Sunday",26.25,15.5,31,-89
"3631",1370911,2005-02-19,138.5,33,19.8,102,27,14.6,131,30,2005-03-21,7,2,"3","Monday",8,1,4,36.5
"3632",1370942,2005-09-08,42,42,42,32.5,32.5,32.5,42,0,2005-09-08,1,1,"9","Thursday",42,32.5,42,9.5
"3633",1370988,2005-02-19,5305.8,4354,1768.6,4826.8,3970.5,1608.9,148,29,2005-03-20,3,2,"2","Monday",4354,3970.5,82,479
"3634",1370993,2005-03-02,62.5,62.5,62.5,52.5,52.5,52.5,44,0,2005-03-02,1,1,"3","Wednesday",62.5,52.5,44,10
"3635",1371015,2005-08-09,1,1,1,1,1,1,2,0,2005-08-09,1,1,"8","Tuesday",1,1,2,0
"3636",1371031,2005-09-14,13,13,13,9,9,9,11,0,2005-09-14,1,1,"9","Wednesday",13,9,11,4
"3637",1371058,2005-02-19,357270.5,62375,4700.9,348440.8,58715,4584.7,3730,223,2005-09-30,67,7,"3","Tuesday",3500,2000,4,8829.70000000001
"3638",1371070,2005-02-21,1339,980,191.3,1599.5,1172.5,228.5,197,188,2005-08-28,7,2,"2","Monday",59,80.5,11,-260.5
"3639",1371111,2005-02-20,346,343,173,290,288,145,230,7,2005-02-27,2,1,"2","Sunday",3,2,3,56
"3640",1371119,2005-02-20,3611.2,671.29,257.9,3459.2,733.29,247.1,19063,205,2005-09-13,14,4,"3","Tuesday",43.29,33.22,233,152
"3641",1371178,2005-02-19,80,80,80,60,60,60,2,0,2005-02-19,1,1,"2","Saturday",80,60,2,20
"3642",1371192,2005-02-20,901,464,225.2,900,428,225,165,4,2005-02-24,4,1,"2","Monday",200,230,40,1
"3643",1371213,2005-04-07,290.2,227,145.1,232.8,169.5,116.4,40,105,2005-07-21,2,2,"4","Thursday",227,169.5,36,57.4
"3644",1371238,2005-02-19,136.5,136.5,136.5,106.5,106.5,106.5,244,0,2005-02-19,1,1,"2","Saturday",136.5,106.5,244,30
"3645",1371247,2005-08-19,414,170.5,59.1,396.2,167,56.6,692,42,2005-09-30,7,2,"8","Friday",82.41,77.41,178,17.8
"3646",1371274,2005-02-23,10,10,10,7,7,7,10,0,2005-02-23,1,1,"2","Wednesday",10,7,10,3
"3647",1371280,2005-04-17,1,1,1,0.8,0.75,0.8,4,0,2005-04-17,1,1,"4","Sunday",1,0.75,4,0.2
"3648",1371293,2005-02-19,6485,3452,810.6,5746,3252,718.2,793,214,2005-09-21,8,6,"9","Saturday",614,555,72,739
"3649",1371294,2005-09-21,37.5,27,12.5,32.5,24.5,10.8,35,4,2005-09-25,3,1,"9","Saturday",4,2,4,5
"3650",1371298,2005-08-05,10111.5,3440,532.2,9711.2,3330,511.1,1127,48,2005-09-22,19,2,"8","Thursday",16,6,3,400.299999999999
"3651",1371357,2005-02-23,239.2,120.5,59.8,212.4,110.75,53.1,410,204,2005-09-15,4,2,"2","Monday",15,11,15,26.8
"3652",1371379,2005-02-19,104471.5,44110,3482.4,103321,44760,3444,410,223,2005-09-30,28,5,"9","Thursday",11715,12220,9,1150.5
"3653",1371380,2005-09-04,35,35,35,20,20,20,6,0,2005-09-04,1,1,"9","Sunday",35,20,6,15
"3654",1371403,2005-03-12,1256,230,96.6,1172,210,90.2,173,199,2005-09-27,13,4,"3","Tuesday",60,70,12,84
"3655",1371413,2005-03-03,0,0,0,0,0,0,2,0,2005-03-03,1,1,"3","Thursday",0,0,2,0
"3656",1371429,2005-04-19,97.8,97.76,97.8,138.4,138.4176,138.4,34,0,2005-04-19,1,1,"4","Tuesday",97.76,138.4176,34,-40.6
"3657",1371439,2005-03-19,23224.5,10936.02,725.8,22369.2,10987.23,699,18877,188,2005-09-23,32,3,"4","Friday",5.5,1.5,11,855.299999999999
"3658",1371453,2005-02-19,341,92,42.6,278.5,87.5,34.8,258,71,2005-05-01,8,3,"2","Friday",80,50,79,62.5
