"","UserID","First_TransDate_Ga","Total_Stakes_Ga","Max_Stakes_Ga","Mean_Stakes_Ga","Total_Winnings_Ga","Max_Winnings_Ga","Mean_Winnings_Ga","Total_Bets_Ga","Length_Play_Ga","LastDay_Ga","No_Days_Played_Ga","No_Months_Played_Ga","Most_Played_Month_Ga","MostPlayed_Day_Ga","Stakes_Last_Day_Ga","Winnings_Last_Day_Ga","Bets_Last_Day_Ga","Profit_Ga"
"861",1340777,2005-02-07,395.4,87,28.2,281.2,74,20.1,109,202,2005-08-28,10,3,"2","Tuesday",68.8893,42.6806,12,114.2
"862",1340815,2005-08-03,1.5,1.5,1.5,0.5,0.5,0.5,3,0,2005-08-03,1,1,"8","Wednesday",1.5,0.5,3,1
"863",1340844,2005-02-25,14.5,14.5,14.5,4.5,4.5,4.5,29,0,2005-02-25,1,1,"2","Friday",14.5,4.5,29,10
"864",1340847,2005-05-05,51,23,10.2,32.5,19.5,6.5,28,90,2005-08-03,3,2,"5","Thursday",4,1,4,18.5
"865",1340872,2005-04-11,384.5,340.4,96.1,357.3,314.09,89.3,488,3,2005-04-14,4,1,"4","Monday",26,21.81,35,27.2
"866",1340876,2005-06-26,1.4,1.4415,1.4,0,0,0,2,0,2005-06-26,1,1,"6","Sunday",1.4415,0,2,1.4
"867",1340877,2005-02-28,11.4,11.4241,11.4,2,2.0161,2,13,0,2005-02-28,1,1,"2","Monday",11.4241,2.0161,13,9.4
"868",1340920,2005-02-07,165.3,165.3137,165.3,84.7,84.6729,84.7,12,0,2005-02-07,1,1,"2","Monday",165.3137,84.6729,12,80.6
"869",1340932,2005-03-15,4.3,4.2556,4.3,3.1,3.0611,3.1,5,0,2005-03-15,1,1,"3","Tuesday",4.2556,3.0611,5,1.2
"870",1340958,2005-02-08,520.9,123.9319,28.9,445.8,109.1282,24.8,356,84,2005-05-03,18,4,"2","Tuesday",1.1204,0,2,75.1
"871",1340963,2005-09-01,43.1,26.5,21.5,28,14.5048,14,30,0,2005-09-01,1,1,"9","Thursday",43.0741,28.0048,30,15.1
"872",1341002,2005-06-13,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-06-13,1,1,"6","Monday",0.5,0.4125,1,0.1
"873",1341006,2005-09-14,2602,1279.35,520.4,2455.9,1078.93,491.2,239,3,2005-09-17,3,1,"9","Thursday",1279.35,1053.43,29,146.1
"874",1341009,2005-02-28,52.5,52.5,52.5,29.1,29.06,29.1,45,0,2005-02-28,1,1,"2","Monday",52.5,29.06,45,23.4
"875",1341012,2005-02-07,214.2,61.5,17.9,272.8,86,22.7,180,80,2005-04-28,11,3,"2","Thursday",19,40,5,-58.6
"876",1341024,2005-02-14,20.5,20.5,20.5,3.2,3.25,3.2,10,0,2005-02-14,1,1,"2","Monday",20.5,3.25,10,17.3
"877",1341115,2005-03-03,173.4,93.18,28.9,149.4,84.325,24.9,199,20,2005-03-23,6,1,"3","Tuesday",15.9292,10.2714,26,24
"878",1341167,2005-02-07,20.8,20.8322,20.8,1.3,1.2996,1.3,4,0,2005-02-07,1,1,"2","Monday",20.8322,1.2996,4,19.5
"879",1341170,2005-02-08,3624.2,1557.7,201.3,3583,1503.92,199.1,265,186,2005-08-13,14,6,"5","Monday",3.93,4.06,2,41.1999999999998
"880",1341208,2005-04-10,110.5,66.0535,7.4,92.6,53.8802,6.2,131,80,2005-06-29,15,3,"5","Sunday",0.4805,0,1,17.9
"881",1341212,2005-02-07,10639.5,1644,322.4,8280.9,1611.52,250.9,3035,235,2005-09-30,30,6,"7","Tuesday",86,32.7852,17,2358.6
"882",1341233,2005-02-09,216,133,36,172.5,113.34,28.8,134,28,2005-03-09,5,2,"2","Wednesday",5,0,5,43.5
"883",1341237,2005-02-11,2,2,2,2,1.95,2,2,0,2005-02-11,1,1,"2","Friday",2,1.95,2,0
"884",1341249,2005-05-05,0.5,0.5435,0.5,0,0,0,1,0,2005-05-05,1,1,"5","Thursday",0.5435,0,1,0.5
"885",1341269,2005-02-09,101.2,64.6897,50.6,73.5,37.1077,36.7,52,1,2005-02-10,2,1,"2","Thursday",64.6897,37.1077,23,27.7
"886",1341276,2005-03-07,17.5,7,3.5,18,13,3.6,33,10,2005-03-17,5,1,"3","Thursday",1,0.5,2,-0.5
"887",1341307,2005-03-26,0.4,0.4,0.4,0.3,0.33,0.3,2,0,2005-03-26,1,1,"3","Saturday",0.4,0.33,2,0.1
"888",1341350,2005-02-26,1267,882.47,316.7,1086.9,846.4,271.7,994,11,2005-03-09,4,2,"2","Saturday",882.47,846.4,835,180.1
"889",1341359,2005-02-07,566.3,164.82,80.9,607.3,288.78,86.8,147,12,2005-02-19,5,1,"2","Saturday",130,46,28,-41
"890",1341374,2005-02-08,23,14,11.5,7,4,3.5,19,48,2005-03-28,2,2,"2","Monday",14,3,10,16
"891",1341375,2005-02-08,533.6,306,177.9,419.1,263,139.7,493,1,2005-02-09,2,1,"2","Tuesday",119,38.25,81,114.5
"892",1341376,2005-06-30,496.6,185.17,16,372.9,112.98,12,95,91,2005-09-29,30,4,"9","Monday",4,3.3,2,123.7
"893",1341409,2005-03-24,448.4,158.5763,26.4,348.4,122.5909,20.5,555,182,2005-09-22,17,6,"5","Thursday",0.1,0.0825,1,100
"894",1341437,2005-05-27,466,301,46.6,441.4,294.45,44.1,335,108,2005-09-12,7,2,"9","Friday",3,3.9,3,24.6
"895",1341531,2005-02-21,13.5,13.5344,13.5,2.9,2.9389,2.9,9,0,2005-02-21,1,1,"2","Monday",13.5344,2.9389,9,10.6
"896",1341540,2005-02-11,107.8,14.7,3.7,81.3,12.1275,2.8,135,139,2005-06-30,27,5,"4","Thursday",2.1,1.7325,21,26.5
"897",1341548,2005-02-12,36,16,12,46.8,21.45,15.6,19,36,2005-03-20,3,2,"2","Saturday",4,7.8,4,-10.8
"898",1341576,2005-03-03,13,13.0234,13,0,0,0,6,0,2005-03-03,1,1,"3","Thursday",13.0234,0,6,13
"899",1341581,2005-02-09,38.9,15.5,5.6,23.9,7.3,3.4,39,15,2005-02-24,5,1,"2","Thursday",12.9,7.64,13,15
"900",1341603,2005-02-10,11.4,10.3926,5.7,8.7,8.6547,4.3,13,9,2005-02-19,2,1,"2","Saturday",1,0,1,2.7
"901",1341611,2005-02-10,10.6,4.3246,2.6,10.3,5.5451,2.6,21,130,2005-06-20,4,2,"6","Thursday",2.8831,1.331,6,0.299999999999999
"902",1341622,2005-02-22,23,17,11.5,3,2,1.5,12,2,2005-02-24,2,1,"2","Thursday",17,2,6,20
"903",1341639,2005-02-07,93,76.5,46.5,64,54.125,32,73,1,2005-02-08,2,1,"2","Monday",16.5,9.9,14,29
"904",1341647,2005-02-12,2.2,2.2222,2.2,1.3,1.3259,1.3,4,0,2005-02-12,1,1,"2","Saturday",2.2222,1.3259,4,0.9
"905",1341648,2005-05-04,4.9,2.0445,1.2,8.2,4.089,2,7,48,2005-06-21,3,2,"5","Tuesday",2.5445,4.589,4,-3.3
"906",1341665,2005-09-07,0.2,0.2,0.2,0.2,0.165,0.2,2,0,2005-09-07,1,1,"9","Wednesday",0.2,0.165,2,0
"907",1341672,2005-04-14,6,6,6,1,1,1,6,0,2005-04-14,1,1,"4","Thursday",6,1,6,5
"908",1341722,2005-05-06,2.8,2.8,1.4,2.3,2.31,1.2,3,3,2005-05-09,2,1,"5","Friday",0,0,0,0.5
"909",1341752,2005-02-10,3.1,3,1.6,0.1,0.0825,0,6,1,2005-02-11,2,1,"2","Friday",3,0,5,3
"910",1341761,2005-02-12,244.2,48.5,12.9,189.1,48.75,9.9,320,189,2005-08-20,17,4,"6","Monday",6.5,2,11,55.1
"911",1341763,2005-04-04,11,11,11,3,3,3,22,0,2005-04-04,1,1,"4","Monday",11,3,22,8
"912",1341777,2005-03-07,3,3,3,2.5,2.475,2.5,6,0,2005-03-07,1,1,"3","Monday",3,2.475,6,0.5
"913",1341788,2005-02-23,6,6,6,0,0,0,2,0,2005-02-23,1,1,"2","Wednesday",6,0,2,6
"914",1341790,2005-02-12,84.4,75.2426,21.1,77.7,73.5291,19.4,132,5,2005-02-17,3,1,"2","Tuesday",6.1727,2.4691,12,6.7
"915",1341852,2005-02-08,65.1,62.092,32.5,35.3,32.7939,17.6,37,0,2005-02-08,1,1,"2","Tuesday",65.092,35.2939,37,29.8
"916",1341858,2005-02-08,11.5,11.5,11.5,8.8,8.825,8.8,12,0,2005-02-08,1,1,"2","Tuesday",11.5,8.825,12,2.7
"917",1341890,2005-02-08,426.5,162,35.5,272.5,120.63,22.7,104,77,2005-04-26,11,2,"2","Friday",34,16.5,2,154
"918",1341895,2005-03-20,268.8,61.602,26.9,237.7,80.9476,23.8,302,190,2005-09-26,10,3,"4","Monday",51.2593,61.3641,56,31.1
"919",1341901,2005-03-05,377,75.8036,37.7,334.3,87.9603,33.4,181,96,2005-06-09,9,3,"3","Saturday",24.1922,14.7841,18,42.7
"920",1341921,2005-03-26,62.4,32,20.8,16.6,10.725,5.5,20,164,2005-09-06,3,3,"3","Friday",16.5,10.725,3,45.8
"921",1341962,2005-08-28,7.5,7.5152,7.5,2.6,2.5873,2.6,59,0,2005-08-28,1,1,"8","Sunday",7.5152,2.5873,59,4.9
"922",1341967,2005-02-15,14.6,2.4,0.7,12,1.98,0.6,20,219,2005-09-22,20,6,"3","Thursday",0.4,0.33,1,2.6
"923",1342010,2005-07-12,10,10,10,0,0,0,1,0,2005-07-12,1,1,"7","Tuesday",10,0,1,10
"924",1342048,2005-07-01,4,4,4,0,0,0,4,0,2005-07-01,1,1,"7","Friday",4,0,4,4
"925",1342060,2005-07-13,995.5,167.5,71.1,803.2,119.5,57.4,1212,77,2005-09-28,14,3,"8","Thursday",72,62.25,144,192.3
"926",1342068,2005-02-11,64,64,64,45.9,45.9,45.9,39,0,2005-02-11,1,1,"2","Friday",64,45.9,39,18.1
"927",1342089,2005-06-15,12,8,6,8.8,6.25,4.4,24,16,2005-07-01,2,2,"6","Friday",4,2.5,8,3.2
"928",1342168,2005-02-21,11.5,11.5,11.5,6.5,6.5,6.5,23,0,2005-02-21,1,1,"2","Monday",11.5,6.5,23,5
"929",1342190,2005-03-06,1110.3,246.0102,46.3,990.2,223.3142,41.3,2047,75,2005-05-20,24,3,"3","Sunday",57.7847,91.5465,89,120.1
"930",1342248,2005-02-09,47,46.98,47,50.7,50.715,50.7,31,0,2005-02-09,1,1,"2","Wednesday",46.98,50.715,31,-3.7
"931",1342254,2005-02-08,169.7,128.5106,33.9,140.1,93.8561,28,61,42,2005-03-22,5,2,"2","Tuesday",0.7268,0,1,29.6
"932",1342258,2005-04-19,0.5,0.4893,0.5,0,0,0,1,0,2005-04-19,1,1,"4","Tuesday",0.4893,0,1,0.5
"933",1342271,2005-03-30,5.7,5.6755,5.7,5,5.0383,5,6,0,2005-03-30,1,1,"3","Wednesday",5.6755,5.0383,6,0.7
"934",1342279,2005-05-04,1,1,1,0,0,0,2,0,2005-05-04,1,1,"5","Wednesday",1,0,2,1
"935",1342288,2005-04-18,95,54.5,31.7,91.3,53.1,30.4,39,1,2005-04-19,2,1,"4","Tuesday",40.5,38.21,28,3.7
"936",1342307,2005-07-09,108.5,43.15,12.1,82.1,33.14,9.1,188,55,2005-09-02,9,3,"7","Saturday",0.85,0,1,26.4
"937",1342310,2005-02-09,1.2,0.7,0.6,1,0.5775,0.5,4,1,2005-02-10,2,1,"2","Thursday",0.7,0.5775,3,0.2
"938",1342316,2005-03-05,5.5,5.5239,5.5,0,0,0,5,0,2005-03-05,1,1,"3","Saturday",5.5239,0,5,5.5
"939",1342318,2005-02-11,86,39,21.5,74.2,43,18.6,57,8,2005-02-19,4,1,"2","Friday",39,9,25,11.8
"940",1342358,2005-02-15,167.3,67.44,23.9,124.6,70,17.8,99,10,2005-02-25,6,1,"2","Friday",5,4.05,10,42.7
"941",1342455,2005-02-10,204,117,11.3,196.1,113.58,10.9,132,213,2005-09-11,16,4,"2","Thursday",2.5,1.72,5,7.90000000000001
"942",1342478,2005-03-06,163.2,46,8.6,157.4,39.5,8.3,70,199,2005-09-21,17,6,"9","Monday",10,9.35,2,5.79999999999998
"943",1342485,2005-02-09,15,12,7.5,13,12,6.5,6,202,2005-08-30,2,2,"2","Tuesday",3,1,3,2
"944",1342512,2005-02-26,61.6,19.2,7.7,39.6,15.84,5,12,74,2005-05-11,7,3,"5","Wednesday",2.6862,2.6862,2,22
"945",1342531,2005-03-28,19.2,16.5278,9.6,12.9,10.1827,6.5,19,11,2005-04-08,2,2,"3","Friday",2.6845,2.7449,3,6.3
"946",1342533,2005-02-09,1050.6,144.64,50,986.2,145.6925,47,643,32,2005-03-13,21,2,"2","Friday",13.59,15.6,2,64.3999999999999
"947",1342539,2005-02-08,10,7,5,7.8,5.85,3.9,10,2,2005-02-10,2,1,"2","Thursday",7,5.85,7,2.2
"948",1342553,2005-02-25,107.5,79.2,17.9,80,60.32,13.3,62,61,2005-04-27,5,3,"4","Friday",7.85,5.35,7,27.5
"949",1342564,2005-02-18,12.2,1.8,0.5,10.5,1.665,0.4,53,224,2005-09-30,26,6,"8","Friday",0.2,0.165,2,1.7
"950",1342648,2005-02-08,9.5,9.5,9.5,0,0,0,5,0,2005-02-08,1,1,"2","Tuesday",9.5,0,5,9.5
"951",1342661,2005-05-08,368.5,156.0071,26.3,261.6,134.9073,18.7,505,103,2005-08-19,10,4,"6","Friday",4.3376,0.6196,7,106.9
"952",1342671,2005-06-03,651.2,136.2297,34.3,518.1,124.9631,27.3,596,73,2005-08-15,17,3,"7","Monday",4.1944,1.3306,5,133.1
"953",1342706,2005-02-08,55.5,46.5,27.8,71.8,41.9,35.9,67,226,2005-09-22,2,2,"2","Thursday",9,29.8741,9,-16.3
"954",1342710,2005-02-17,14,7,4.7,12,6,4,14,2,2005-02-19,2,1,"2","Thursday",6,6,6,2
"955",1342725,2005-02-23,261.8,105.81,87.3,355.2,355.19,118.4,31,9,2005-03-04,3,2,"2","Friday",84.97,0,7,-93.4
"956",1342733,2005-08-26,9.6,9.6,4.8,7.9,7.92,4,3,3,2005-08-29,2,1,"8","Friday",0,0,0,1.7
"957",1342756,2005-06-10,33.5,33.4728,33.5,25.9,25.8517,25.9,22,0,2005-06-10,1,1,"6","Friday",33.4728,25.8517,22,7.6
"958",1342838,2005-02-08,1086.7,1085,543.4,1056.9,1055.7,528.4,304,136,2005-06-24,2,2,"2","Friday",1.7,1.19,2,29.8
"959",1342839,2005-03-07,53231.2,4492.21,1400.8,51439.9,4347.0675,1353.7,22136,75,2005-05-21,34,3,"3","Wednesday",484.71,456.1245,377,1791.3
"960",1342858,2005-02-14,571.9,400.2652,81.7,405.9,287.5218,58,142,50,2005-04-05,6,3,"2","Wednesday",7.3215,0,6,166
"961",1342900,2005-02-19,37.5,16,2.3,30.9,13.2,1.9,23,221,2005-09-28,16,5,"3","Saturday",1,0.825,2,6.6
"962",1342920,2005-09-01,306.2,151.9246,30.6,234.7,114.622,23.5,309,18,2005-09-19,7,1,"9","Friday",1.201,0,2,71.5
"963",1342923,2005-02-17,78.7,52.6853,39.3,34.4,17.4,17.2,36,6,2005-02-23,2,1,"2","Thursday",52.6853,16.9762,10,44.3
"964",1342933,2005-07-06,541.7,452.44,270.9,513,390.9845,256.5,146,1,2005-07-07,2,1,"7","Thursday",452.44,390.9845,122,28.7
"965",1342950,2005-08-07,11.5,11.5,11.5,9.3,9.27,9.3,12,0,2005-08-07,1,1,"8","Sunday",11.5,9.27,12,2.2
"966",1342955,2005-04-05,4572.9,671.04,134.5,3780.1,771.92,111.2,1380,137,2005-08-20,34,5,"6","Saturday",4.31,2.46,4,792.8
"967",1342975,2005-02-09,66.5,42,13.3,54.8,37.58,11,67,7,2005-02-16,3,1,"2","Wednesday",3.46,2.26,4,11.7
"968",1343002,2005-07-05,27.5,16,6.9,9.8,6,2.5,26,56,2005-08-30,3,2,"7","Tuesday",4.5,1.5,8,17.7
"969",1343019,2005-06-20,31.5,30.5,15.8,21.8,21.81,10.9,24,1,2005-06-21,2,1,"6","Monday",1,0,2,9.7
"970",1343044,2005-02-24,9,9,9,4.5,4.5,4.5,11,0,2005-02-24,1,1,"2","Thursday",9,4.5,11,4.5
"971",1343116,2005-02-08,50,45,25,0,0,0,4,0,2005-02-08,1,1,"2","Tuesday",50,0,4,50
"972",1343186,2005-02-08,561,529,280.5,492,465.62,246,55,5,2005-02-13,2,1,"2","Sunday",32,26.4,1,69
"973",1343192,2005-09-19,268.3,115.71,53.7,161,86.04,32.2,84,11,2005-09-30,4,1,"9","Monday",80,42.36,21,107.3
"974",1343200,2005-02-08,4.5,3,1.5,1.5,1.5,0.5,3,114,2005-06-02,3,3,"2","Monday",0.5,1.5,1,3
"975",1343244,2005-02-09,20,9.5,4,14.9,6,3,35,217,2005-09-14,4,3,"2","Wednesday",2.6815,2.6815,2,5.1
"976",1343252,2005-09-02,25,25,25,22,21.99,22,22,0,2005-09-02,1,1,"9","Friday",25,21.99,22,3
"977",1343255,2005-04-09,260.4,43.0571,8.1,255.3,35.7178,8,419,174,2005-09-30,29,2,"4","Wednesday",1.2556,0,1,5.09999999999997
"978",1343259,2005-04-12,16,13,8,9,8,4.5,8,1,2005-04-13,2,1,"4","Tuesday",3,1,2,7
"979",1343291,2005-02-08,340.2,288.5,170.1,266.2,228.5,133.1,356,3,2005-02-11,2,1,"2","Friday",51.7,37.675,63,74
"980",1343299,2005-03-01,7,3,2.3,5.8,3,1.9,14,3,2005-03-04,3,1,"3","Friday",3,3,6,1.2
"981",1343324,2005-02-28,53.7,28.7,17.9,37.6,15.26,12.5,22,8,2005-03-08,3,2,"3","Tuesday",28.7,13.01,9,16.1
"982",1343334,2005-04-17,14.1,11.4091,7,9.4,9.4172,4.7,13,6,2005-04-23,2,1,"4","Saturday",11.4091,9.4172,10,4.7
"983",1343345,2005-02-17,1167.4,462.06,194.6,880.3,357.52,146.7,107,170,2005-08-06,4,2,"2","Friday",237,168.18,27,287.1
"984",1343350,2005-03-05,683.7,255.2,114,623.7,215.21,103.9,393,10,2005-03-15,5,1,"3","Saturday",40,52.5,26,60
"985",1343372,2005-07-11,2270.3,580.02,206.4,2172.5,560.91,197.5,278,79,2005-09-28,11,2,"7","Tuesday",97.76,36.5197,21,97.8000000000002
"986",1343373,2005-04-03,25.9,22,13,3.9,2.71,2,9,174,2005-09-24,2,2,"4","Saturday",3.91,2.71,6,22
"987",1343407,2005-08-31,6,4,3,9.6,5,4.8,3,14,2005-09-14,2,2,"8","Wednesday",2,4.6,1,-3.6
"988",1343434,2005-02-08,61.3,32.5,20.4,73,46,24.3,58,133,2005-06-21,3,2,"2","Tuesday",1.76,0,2,-11.7
"989",1343466,2005-03-13,18,18,18,10,10,10,14,0,2005-03-13,1,1,"3","Sunday",18,10,14,8
"990",1343475,2005-02-10,2124.1,939.79,236,2067.7,952.02,229.7,403,26,2005-03-08,9,2,"2","Friday",33.42,32.42,23,56.4000000000001
"991",1343517,2005-08-22,1,1,1,0,0,0,1,0,2005-08-22,1,1,"8","Monday",1,0,1,1
"992",1343526,2005-05-05,1,1,1,0,0,0,1,0,2005-05-05,1,1,"5","Thursday",1,0,1,1
"993",1343549,2005-02-08,495.5,312.5,49.5,897.7,743.025,89.8,611,206,2005-09-02,8,4,"2","Wednesday",8,5.25,16,-402.2
"994",1343557,2005-02-09,20,20,20,10.4,10.38,10.4,4,0,2005-02-09,1,1,"2","Wednesday",20,10.38,4,9.6
"995",1343582,2005-08-02,0.5,0.4929,0.5,0.9,0.9488,0.9,1,0,2005-08-02,1,1,"8","Tuesday",0.4929,0.9488,1,-0.4
"996",1343602,2005-06-28,217.8,133.25,21.8,215.2,135.17,21.5,115,32,2005-07-30,10,2,"7","Friday",1.5,1.5,2,2.60000000000002
"997",1343631,2005-02-12,1830.5,511.1675,87.2,1540.1,536.9929,73.3,507,67,2005-04-20,19,3,"2","Wednesday",6.4404,0,1,290.4
"998",1343675,2005-02-25,1.4,0.5,0.2,1.2,0.4125,0.2,6,33,2005-03-30,7,2,"3","Friday",0.5,0.4125,1,0.2
"999",1343678,2005-02-16,5359.7,5097.3097,1071.9,4929.2,4706.0561,985.8,465,44,2005-04-01,5,3,"2","Wednesday",5097.3097,4706.0561,304,430.5
"1000",1343703,2005-03-14,15,5.2857,3.8,17.9,9.1298,4.5,30,114,2005-07-06,4,3,"3","Monday",1.9884,0,4,-2.9
"1001",1343706,2005-02-12,354.9,144.3,59.2,317.8,156.69,53,319,69,2005-04-22,6,2,"2","Friday",1,0,2,37.1
"1002",1343709,2005-02-08,12,8,6,9.9,6.6,4.9,2,6,2005-02-14,2,1,"2","Monday",8,6.6,1,2.1
"1003",1343756,2005-02-08,5511,941,148.9,5264.8,920.4,142.3,1992,212,2005-09-08,37,5,"3","Thursday",15.5,5.85,8,246.2
"1004",1343758,2005-06-04,6,6,6,6.5,6.5,6.5,6,0,2005-06-04,1,1,"6","Saturday",6,6.5,6,-0.5
"1005",1343763,2005-04-15,38.5,23,12.8,28.4,16.5,9.5,18,100,2005-07-24,3,2,"4","Friday",23,16.5,8,10.1
"1006",1343809,2005-05-29,57166.1,5669.88,1078.6,55679.2,5588.259,1050.6,7028,96,2005-09-02,53,5,"6","Friday",66,89.7,9,1486.9
"1007",1343832,2005-02-08,204.5,80,22.7,168.9,66.45,18.8,135,111,2005-05-30,9,3,"2","Wednesday",15,4,13,35.6
"1008",1343833,2005-02-17,7.5,5.1963,3.8,1.2,0.5774,0.6,13,3,2005-02-20,2,1,"2","Sunday",2.3095,0.5774,4,6.3
"1009",1343855,2005-03-08,9,4,2.2,2.5,2.5,0.6,9,16,2005-03-24,4,1,"3","Friday",1,0,1,6.5
"1010",1343909,2005-06-27,3213.5,684.8398,89.3,3104.1,680.9191,86.2,1601,78,2005-09-13,36,4,"8","Friday",7.6367,6.6749,6,109.4
"1011",1343934,2005-02-08,1374.5,239,105.7,1337.5,237,102.9,1102,20,2005-02-28,13,1,"2","Monday",6,2,7,37
"1012",1343935,2005-02-23,2,2,2,0,0,0,2,0,2005-02-23,1,1,"2","Wednesday",2,0,2,2
"1013",1343938,2005-02-10,2,2,2,0,0,0,2,0,2005-02-10,1,1,"2","Thursday",2,0,2,2
"1014",1343945,2005-07-09,0.5,0.5,0.5,0,0,0,1,0,2005-07-09,1,1,"7","Saturday",0.5,0,1,0.5
"1015",1343947,2005-03-27,175.6,71,25.1,171,71.75,24.4,273,108,2005-07-13,6,3,"4","Monday",10.5,2.25,18,4.59999999999999
"1016",1343976,2005-02-14,168.3,57.92,6.5,131.6,58.16,5.1,104,227,2005-09-29,24,7,"5","Friday",2,1.77,2,36.7
"1017",1343999,2005-03-02,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-03-02,1,1,"3","Wednesday",0.5,0.4125,1,0.1
"1018",1344005,2005-02-09,1313.8,797.01,219,950.2,611,158.4,203,204,2005-09-01,5,4,"2","Thursday",1092.01,819.75,109,363.6
"1019",1344007,2005-02-13,200,170,100,170.8,162.825,85.4,329,3,2005-02-16,2,1,"2","Sunday",30,8,59,29.2
"1020",1344010,2005-02-21,21.5,21.5,21.5,11.5,11.5,11.5,27,0,2005-02-21,1,1,"2","Monday",21.5,11.5,27,10
"1021",1344035,2005-09-15,9.5,9,4.8,7.8,7.425,3.9,11,1,2005-09-16,2,1,"9","Friday",9,7.425,10,1.7
"1022",1344061,2005-02-11,70.7,33,14.1,60.9,28.275,12.2,38,17,2005-02-28,5,1,"2","Friday",33,28.275,6,9.8
"1023",1344081,2005-03-03,47,47,47,17.5,17.5,17.5,17,0,2005-03-03,1,1,"3","Thursday",47,17.5,17,29.5
"1024",1344087,2005-03-02,13,9,6.5,7,4,3.5,25,19,2005-03-21,2,1,"3","Monday",9,4,17,6
"1025",1344088,2005-02-09,60.5,34.5497,30.3,39.7,25.9815,19.8,36,1,2005-02-10,2,1,"2","Thursday",34.5497,13.6836,26,20.8
"1026",1344092,2005-02-11,39.5,7.2,1.4,33,5.94,1.2,29,231,2005-09-30,28,7,"4","Monday",0.1,0.0825,1,6.5
"1027",1344102,2005-05-06,45912.6,6034,566.8,41944.4,5594.67,517.8,8003,147,2005-09-30,65,5,"5","Friday",11,12.52,11,3968.2
"1028",1344160,2005-04-22,6.7,6.7112,6.7,0,0,0,3,0,2005-04-22,1,1,"4","Friday",6.7112,0,3,6.7
"1029",1344165,2005-03-23,95.4,12.8,5,79.4,10.56,4.2,19,47,2005-05-09,19,3,"4","Monday",4,3.3,1,16
"1030",1344167,2005-02-11,8,5,4,0,0,0,8,51,2005-04-03,2,2,"2","Friday",5,0,5,8
"1031",1344193,2005-06-29,112.5,86.5,37.5,74.4,56.9,24.8,93,18,2005-07-17,3,2,"6","Sunday",6,5,6,38.1
"1032",1344235,2005-02-14,11130.1,4970.5,695.6,10757.4,4750.97,672.3,725,192,2005-08-25,13,4,"2","Wednesday",160.15,139.86,15,372.700000000001
"1033",1344245,2005-02-09,275.2,94.5901,68.8,208.7,88.7009,52.2,379,1,2005-02-10,2,1,"2","Thursday",136.5901,116.5509,189,66.5
"1034",1344252,2005-04-12,74.1,74.1,74.1,61.9,61.85,61.9,45,0,2005-04-12,1,1,"4","Tuesday",74.1,61.85,45,12.2
"1035",1344258,2005-05-14,18.8,9.5237,4.7,12.9,8.4033,3.2,26,3,2005-05-17,3,1,"5","Saturday",0.5602,0,1,5.9
"1036",1344298,2005-02-21,30.5,27.01,15.3,23.5,20.5125,11.8,33,0,2005-02-21,1,1,"2","Monday",30.51,23.5125,33,7
"1037",1344300,2005-02-19,25.6,25.6,25.6,21.1,21.12,21.1,1,0,2005-02-19,1,1,"2","Saturday",25.6,21.12,1,4.5
"1038",1344397,2005-04-03,26,13.5,3.7,28.1,11.77,4,37,131,2005-08-12,7,3,"8","Monday",1.5,1,2,-2.1
"1039",1344403,2005-04-30,3.5,3.5,3.5,3,3,3,7,0,2005-04-30,1,1,"4","Saturday",3.5,3,7,0.5
"1040",1344418,2005-02-15,2.8,2,1.4,0,0,0,4,1,2005-02-16,2,1,"2","Tuesday",0.8064,0,1,2.8
"1041",1344452,2005-02-10,5,5,5,1,1,1,5,0,2005-02-10,1,1,"2","Thursday",5,1,5,4
"1042",1344460,2005-02-10,770.8,247.64,33.5,690.9,234.12,30,410,85,2005-05-06,17,4,"3","Friday",0.4,0.33,1,79.9
"1043",1344463,2005-02-14,11.5,9,5.8,2,1.5,1,23,9,2005-02-23,2,1,"2","Monday",9,1.5,18,9.5
"1044",1344475,2005-02-10,3,3,3,2,2,2,3,0,2005-02-10,1,1,"2","Thursday",3,2,3,1
"1045",1344482,2005-02-16,281.8,109.5371,35.2,284.1,137.9361,35.5,70,118,2005-06-14,8,3,"2","Tuesday",12.7681,12.2076,5,-2.30000000000001
"1046",1344488,2005-02-18,1,1,1,0,0,0,1,0,2005-02-18,1,1,"2","Friday",1,0,1,1
"1047",1344508,2005-02-19,54.5,54.5,54.5,50,50.05,50,101,0,2005-02-19,1,1,"2","Saturday",54.5,50.05,101,4.5
"1048",1344512,2005-02-28,35.5,35.5,35.5,20.2,20.25,20.2,69,0,2005-02-28,1,1,"2","Monday",35.5,20.25,69,15.3
"1049",1344563,2005-08-05,258.7,162.8577,43.1,232.5,130.0208,38.8,167,6,2005-08-11,6,1,"8","Friday",162.8577,130.0208,110,26.2
"1050",1344571,2005-02-10,10,10,10,0,0,0,5,0,2005-02-10,1,1,"2","Thursday",10,0,5,10
"1051",1344577,2005-08-11,384,140,32,468.8,263.9013,39.1,348,49,2005-09-29,12,2,"9","Thursday",10,17.9901,10,-84.8
"1052",1344604,2005-02-18,70.2,12,5.4,62.3,15.275,4.8,64,78,2005-05-07,8,3,"2","Saturday",2.6716,0,2,7.90000000000001
